StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,DEMO1,DEMO2,DEMO3,DEMO4,DEMO5,Income,PoliticalOrientation,ATTN2,SAIL1,SAIL2,SAIL3,SAIL4,SAIL5,SAIL6,SAIL7,CRT1,CRT1scored,CRT2,CRT2scored,CRT3,CRT3scored,CRT4,CRT4scored,CRT5,CRT5scored,CRT6,CRT6scored,CRT7,CMQ1,CMQ2,CMQ3,CMQ4,CMQ5,NFU1,NFU2,NFU3,NFU4,SECS1,SECS2,SECS3,SECS4,SECS5,SECS6,SECS7,SECS8,SECS9,SECS10,SECS11,SECS12,GCBS1,GCBS2,GCBS3,GCBS4,GCBS5,GCBS6,GCBS7,GCBS8,GCBS9,GCBS10,GCBS11,GCBS12,GCBS13,GCBS14,GCBS15,CFI1,CFI2,CFI3,CFI4,CFI5,CFI6,CFI7,CFI8,CFI9,CFI10,CFI11,CFI12,CFI13,CFI14,CFI15,CFI16,CFI17,CFI18,CFI19,CFI20,FFNI1,FFNI2,FFNI3,FFNI4,FFNI5,FFNI6,FFNI7,FFNI8,FFNI9,FFNI10,FFNI11,FFNI12,FFNI13,FFNI14,FFNI15,FFNI16,FFNI17,FFNI18,FFNI19,FFNI20,FFNI21,FFNI22,FFNI23,FFNI24,FFNI25,FFNI26,FFNI27,FFNI28,FFNI29,FFNI30,FFNI31,FFNI32,FFNI33,FFNI34,FFNI35,FFNI36,FFNI37,FFNI38,FFNI39,FFNI40,FFNI41,FFNI42,FFNI43,FFNI44,FFNI45,FFNI46,FFNI47,FFNI48,FFNI49,FFNI50,FFNI51,FFNI52,FFNI53,FFNI54,FFNI55,FFNI56,FFNI57,FFNI58,FFNI59,FFNI60,DTI1,DTI2,DTI3,DTI4,DTI5,DTI6,DTI7,DTI8,DTI9,DTI10,DTI11,DTI12,DTI13,DTI14,DTI15,ATTN,NTBS1,NTBS2,NTBS3,NTBS4,NTBS5,NTBS6,NTBS7,NTBS8,NTBS9,NTBS10,LOC1,LOC2,LOC3,LOC4,ATTN3,SDO1,SDO2,SDO3,SDO4,aid,NTBS1r,NTBS3r,NTBS7r,SDO2r,SDO4r,CMQtotal,SAILtotal,NeedForUniqueness,GCBStotal,SECStotal,DichotomousThinking,NeedtoBelong,LOCint,LOCext,SDOtotal,ID,CFI2r,CFI4r,CFI7r,CFI9r,CFI11r,CFI17r,CFItotal,FFNI19r,FFNI27r,FFNI38r,FFNI_VN,Acclaim_Seeking,Arrogance,Authoritativeness,Distrust,Entitlement,Exhibitionism,Exploitativeness,Grandiose_Fantasies,Indifference,Lack_of_Empathy,Manipulativeness,Need_for_Admiration,Reactive_Anger,Shame,Thrill_Seeking,Total_FFNI,Vulnerable_Narcissism,Grandiose_Narcissism,PolRight,PolLeft,PolCentre,PolLeftRight,PolLeftMiddleRight,CRTmean
2/06/2024 1:14,2/06/2024 1:38,0,100,1423,1,2/06/2024 1:38,47.0046,-120.5068,anonymous,EN,1,1,23,Male,White,2,Customer service,8,75,7,4,5,5,4,5,4,3,0.1,2,100,2,24,2,3,1,15,1,10,2,2,80,70,80,50,70,2,2,2,3,20,80,90,40,70,90,80,90,80,80,100,90,3,3,1,4,3,3,2,2,2,3,2,2,2,2,2,4,4,4,3,4,3,3,4,3,4,2,4,4,4,4,4,2,4,4,4,2,4,4,2,3,3,1,2,4,2,3,3,2,3,2,4,3,4,3,2,3,2,4,4,2,3,4,3,4,4,4,2,3,4,2,2,2,4,3,3,2,3,4,3,3,4,3,2,2,3,3,2,2,3,2,2,2,2,4,3,5,5,4,3,5,2,2,3,2,2,4,3,5,4,4,8,4,2,4,5,3,4,2,3,3,3,2,4,2,2,20,3,4,4,7,65c0fad1-796b-41f1-5db6-b36203f4022d,2,2,4,4,1,70,30,9,36,75.83333333,53,31,6,4,12,123,2,3,3,3,4,4,74,3,2,2,35,3.5,3,3.25,2.75,2.5,2.75,1.75,2.5,3.5,2.25,2.5,2.5,2.75,3.5,3,168,2.916666667,2.770833333,0,0,1,1,0,1.714285714
2/08/2024 9:51,2/08/2024 10:05,0,100,800,1,2/08/2024 10:05,32.8477,-96.7025,anonymous,EN,0.600000024,1,67,Female,White,3,Business,6,98,7,6,4,3,4,6,4,4,0.1,2,100,2,24,2,3,1,15,1,10,2,2,100,100,40,100,100,2,2,2,2,0,100,100,100,40,100,100,100,100,100,100,100,5,5,4,5,5,5,5,4,5,5,5,3,3,5,5,4,1,5,1,5,5,1,5,1,5,1,5,5,5,5,5,1,5,5,5,4,1,5,3,5,3,1,1,5,3,1,1,1,3,1,4,4,5,3,1,1,1,4,5,3,3,4,3,3,2,3,5,4,4,3,3,1,3,4,3,4,3,3,3,3,4,4,4,4,3,3,1,1,4,3,4,3,3,3,3,5,5,6,6,6,6,4,5,6,3,4,5,5,5,5,8,4,3,3,5,3,3,1,4,4,3,5,5,2,2,20,4,4,4,4,65c41731-b2a8-5a26-ac1b-804e12bd32d1,2,3,5,4,4,88,31,8,69,86.66666667,76,35,10,4,16,275,5,5,5,5,5,5,99,3,2,3,31,3.75,3.5,4.5,3.5,3,2.5,1,2.25,4.5,3,3,2.25,2.5,3,2.25,178,2.583333333,3.0625,1,0,0,1,2,1.714285714
2/08/2024 11:04,2/08/2024 11:10,0,100,329,1,2/08/2024 11:10,26.099,-80.1822,anonymous,EN,0.300000012,1,25,Female,Asian,7,Medicine,4,50,7,4,4,4,6,5,4,5,0.1,2,100,2,24,2,3,1,15,1,10,2,2,70,80,10,30,10,3,3,2,2,0,20,30,100,70,0,100,100,100,50,100,40,3,3,3,2,3,5,2,3,3,3,2,5,3,4,3,3,2,4,3,4,4,4,4,3,3,4,4,4,4,3,2,3,5,4,4,3,5,3,5,3,4,2,5,4,4,4,1,3,3,4,3,4,3,2,4,4,3,2,4,3,4,2,3,5,3,3,3,4,3,5,1,4,4,2,3,4,3,2,3,2,3,2,4,5,3,3,2,3,3,3,3,3,1,5,4,1,5,3,4,5,3,3,4,2,5,2,5,2,3,6,8,3,5,3,5,3,5,4,3,1,4,3,5,3,2,20,2,2,5,2,65c4288b-ba21-994b-022d-8b64a3e3733b,3,3,2,6,6,40,32,10,47,59.16666667,53,34,8,5,19,308,4,3,2,3,2,3,69,4,4,2,36,3,3.5,3.5,4.25,3.75,3,2.75,3,3.25,3.25,3.75,2.75,2.25,4,3.25,197,3,3.354166667,0,0,1, ,0,1.714285714
2/06/2024 1:16,2/06/2024 2:20,0,100,3869,1,2/06/2024 2:20,39.2909,-76.6096,anonymous,EN,0.300000012,1,37,Female,White,1,High school,5,53,7,4,5,4,4,4,4,4,10,2,250,1,24,2,3,1,15,1,10,2,2,80,80,80,80,80,3,3,3,3,50,50,80,60,70,50,90,90,50,50,50,90,1,3,3,4,4,3,4,3,3,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,2,4,4,2,4,4,4,2,4,4,4,4,2,3,2,3,4,1,4,4,2,2,3,2,4,3,4,2,5,4,1,2,1,4,3,3,2,4,4,5,3,4,1,3,3,3,2,2,2,3,2,3,4,3,3,2,4,2,3,3,2,4,1,3,4,1,3,3,3,4,3,4,5,4,4,5,5,3,4,4,4,5,5,5,4,4,8,4,3,4,4,4,4,3,3,3,4,3,4,3,3,20,2,2,2,2,65c0fb7e-eecd-03f4-6f58-222fc9f1f16c,2,2,3,6,6,80,29,12,48,65,65,32,7,6,16,126,2,2,2,2,2,4,65,2,2,4,40,4,1.75,3.5,2.5,2.25,3,1.25,3.75,3.5,2,2.5,3,3,4,2.75,171,3.333333333,2.729166667,0,0,1, ,0,1.571428571
2/06/2024 2:48,2/06/2024 3:10,0,100,1292,1,2/06/2024 3:10,40.1712,-74.0717,anonymous,EN,0.400000006,1,74,Male,White,2,Life,6,51,7,4,5,3,5,5,5,2,10,2,5,3,24,2,3,1,15,1,10,2,2,70,80,70,70,70,3,2,3,3,50,70,100,10,80,100,20,100,100,60,100,100,1,4,2,4,2,2,4,4,2,4,4,4,4,4,3,4,2,4,2,5,4,2,4,2,4,2,4,4,5,5,4,5,5,4,5,4,2,3,2,2,4,2,2,4,2,2,2,2,2,3,4,2,4,4,2,2,2,4,4,2,2,4,2,2,3,4,2,3,2,2,2,2,4,4,4,4,2,2,2,2,4,3,4,4,2,4,2,2,2,2,3,2,2,2,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,8,4,2,4,4,4,4,4,3,3,2,4,4,2,2,20,3,6,3,6,65c110f9-68bf-cae3-ea33-c02cff4d8432,2,2,2,2,2,72,29,11,48,74.16666667,74,28,8,4,10,179,4,4,4,4,4,1,82,2,2,2,24,4,2.25,3.5,2.5,2,3,2,2.5,3.5,2.5,2.75,2,2,2,2.5,156,2,2.75,0,0,1, ,0,1.857142857
2/06/2024 2:37,2/06/2024 3:25,0,100,2872,1,2/06/2024 3:25,41.9566,-78.6523,anonymous,EN,0.899999976,1,57,Male,Caucasian,2,Concrete finisher,2,75,7,4,4,3,5,4,5,4,$0.10,2,1hr.20,1,24 days,2,3,1,15,1,10,2,2,100,100,100,0,100,4,4,1,1,0,10,40,100,0,0,0,0,0,0,0,100,5,4,2,4,5,3,5,4,4,5,5,4,4,4,5,4,3,5,4,4,2,1,4,4,3,1,5,5,4,5,4,3,4,4,4,4,1,3,1,1,4,1,3,4,2,1,1,3,4,3,4,3,4,3,1,5,1,3,3,2,2,4,4,4,4,3,1,3,5,1,1,3,3,3,1,2,3,2,3,4,4,3,2,3,2,5,1,1,4,1,2,2,4,4,4,4,3,4,2,6,5,3,4,6,3,6,5,5,5,6,8,5,5,4,5,5,3,2,4,3,2,5,5,1,3,20,1,7,1,7,65c10dcd-b928-e425-501d-73cc83360b05,1,2,4,1,1,80,29,10,63,20.83333333,67,34,10,4,4,167,3,2,5,2,5,3,77,3,2,3,36,3.75,2,3,3,1.25,3.75,1.5,2.5,3.5,1.5,1.75,2,3.25,3.75,3.75,161,3,2.604166667,0,0,1,1,0,1.571428571
2/06/2024 3:16,2/06/2024 3:37,0,100,1286,1,2/06/2024 3:37,42.3575,-83.2162,anonymous,EN,0.800000012,1,47,Female,White,2,GED,1,50,7,6,4,4,4,6,5,5,10,2,20,1,96,1,3,1,15,1,10,2,2,90,90,90,80,70,2,3,3,2,80,0,100,10,80,0,0,0,0,0,0,0,3,3,3,4,3,3,2,3,3,3,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,2,1,2,2,4,1,3,4,3,4,2,2,1,1,2,2,1,4,1,5,1,4,4,3,4,2,2,2,5,4,1,1,2,1,4,1,2,1,1,4,1,1,1,1,2,1,1,4,4,4,1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,8,2,4,2,4,4,4,2,4,4,4,1,4,4,3,20,2,7,4,4,65c1176c-3576-9d86-8aa7-ab23cf0284a1,4,4,4,1,4,84,34,10,43,22.5,76,40,5,7,11,201,2,2,2,2,2,2,68,2,2,1,35,3.25,2.75,2.25,3,1.75,1.75,1.25,1,2.25,1.5,1,2.5,2,4.25,1,126,2.916666667,1.895833333,0,0,1, ,0,1.428571429
2/08/2024 10:07,2/08/2024 10:31,0,100,1435,1,2/08/2024 10:31,35.6211,-97.4757,anonymous,EN,1,1,58,Female,White,2,Business,2,11,7,3,4,4,4,4,3,4,10,2,100,2,24,2,4,3,15,1,10,2,2,50,80,30,30,40,4,4,2,2,50,50,90,0,90,20,30,50,70,40,60,60,1,2,3,2,1,1,1,2,1,2,4,1,2,1,2,3,4,3,4,3,3,4,4,4,3,4,4,4,2,3,4,4,4,3,3,2,1,1,2,1,4,1,1,2,1,1,1,3,4,1,3,1,1,4,1,1,1,1,3,1,1,1,4,4,2,2,1,1,4,1,1,1,5,2,1,1,5,1,4,2,3,1,1,3,1,4,1,2,2,1,1,5,2,5,2,4,5,5,5,5,2,4,3,4,2,4,4,4,4,3,8,3,5,3,4,4,1,2,3,4,4,2,3,1,3,20,1,7,1,7,65c41a56-f3ea-c835-e594-9e28ecd48c6e,3,3,4,1,1,46,26,12,26,50.83333333,58,35,5,4,4,278,2,2,2,2,2,2,58,2,5,1,43,2.5,1,1,2.75,1,2.5,1,1.25,2.25,1,1,4,2.5,4.25,1.75,119,3.583333333,1.583333333,0,1,0,0,1,2
2/06/2024 0:51,2/06/2024 1:20,0,100,1753,1,2/06/2024 1:20,30.4908,-84.3158,anonymous,EN,0.600000024,1,73,Female,White,2,Bookkeeping,2,25,7,4,4,4,5,5,4,5,10,2,100,2,24,2,6,1,15,1,10,2,2,70,80,80,60,60,2,2,2,2,60,30,70,90,50,50,60,60,80,70,90,90,2,2,2,4,2,3,4,3,3,3,2,3,3,2,2,4,2,4,2,4,4,1,3,2,3,1,4,4,4,3,4,2,4,4,4,4,1,3,2,1,4,1,2,3,1,1,1,1,3,1,3,1,4,4,1,1,1,1,1,1,2,3,1,4,1,1,1,3,3,1,1,1,4,3,1,3,3,1,3,1,3,1,3,2,1,4,1,1,3,1,3,3,1,4,1,5,4,4,4,4,1,1,1,1,1,5,4,4,4,4,8,4,3,4,4,4,4,3,4,3,2,3,3,3,3,20,2,7,1,7,65c0f559-a17c-1799-26d8-cb4bf95d085a,2,2,3,1,1,70,31,8,40,66.66666667,47,31,6,6,5,47,4,4,5,4,5,4,79,2,3,2,28,2.75,1,3.25,2.25,1,2.5,1,1.5,2.5,1,2.25,2.5,1,3.5,1,116,2.333333333,1.833333333,0,1,0,0,1,1.714285714
2/06/2024 0:47,2/06/2024 1:21,0,100,2081,1,2/06/2024 1:22,36.0432,-95.8072,anonymous,EN,0.899999976,1,73,Male,White,3,Mech Design,6,91,7,6,5,4,5,5,5,6,10,2,100,2,24,2,6,1,15,1,10,2,2,90,100,60,100,90,2,3,2,3,50,100,100,100,50,100,100,100,100,90,100,100,1,4,1,5,4,3,3,1,4,4,2,1,3,4,4,4,2,5,2,5,4,2,4,3,2,2,5,4,4,5,4,1,4,4,4,3,1,2,2,2,3,1,2,2,2,1,1,2,3,1,5,2,2,4,1,2,1,2,2,2,1,5,2,4,1,5,2,2,4,1,1,1,4,2,1,2,1,2,3,1,5,2,3,2,1,3,1,2,2,3,1,3,3,4,1,5,4,3,6,6,4,3,4,5,1,6,5,5,4,5,8,2,3,2,5,4,4,3,4,3,4,3,5,1,3,20,3,6,3,7,65c0f499-6939-3019-d4d2-fffae937f3a6,4,4,3,2,1,88,36,10,44,90.83333333,66,38,8,4,9,34,4,4,4,3,4,5,82,2,1,2,29,4.5,1.75,2.25,2.5,1.25,2.25,1,2,2,2,1.25,1.5,2.25,3.5,1,124,2.416666667,1.979166667,1,0,0,1,2,1.714285714
2/06/2024 3:27,2/06/2024 3:34,0,100,416,1,2/06/2024 3:34,37.4043,-122.0748,anonymous,EN,0.800000012,1,29,Female,Black,1,None,1,0,7,5,5,3,5,5,5,4,0.9,1,5,3,24,2,6,1,15,1,10,2,2,50,50,50,50,50,3,3,3,4,50,40,50,50,50,60,50,60,50,60,50,60,3,3,3,3,2,3,3,3,3,4,2,2,3,4,3,3,3,2,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,4,3,1,5,3,2,3,3,3,2,3,3,4,2,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,3,4,3,3,4,4,3,3,4,2,3,4,3,1,4,3,8,3,3,3,3,3,3,3,3,3,2,3,4,4,3,20,4,3,3,4,65c11888-f3fc-d02e-1aa5-43d0e6f52058,3,3,3,5,4,50,32,13,44,52.5,48,29,7,7,16,208,3,3,3,3,3,3,59,3,4,4,37,2.75,3,2.75,2.5,2.75,2.75,3,3.25,2.25,3.25,3.25,3.25,2.5,3.5,3,175,3.083333333,2.875,0,1,0,0,1,1.714285714
2/06/2024 0:59,2/06/2024 1:26,0,100,1615,1,2/06/2024 1:26,36.0084,-83.9705,anonymous,EN,0.300000012,1,57,Female,White,2,None,3,88,7,4,4,5,4,4,4,4,10,2,5,3,24,2,6,1,15,1,10,2,2,90,90,80,80,90,2,2,2,1,0,50,100,100,100,100,100,100,50,50,100,80,4,3,3,4,5,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,1,1,3,2,3,1,3,2,1,2,2,3,3,3,3,1,2,4,2,2,2,3,2,2,3,3,2,4,3,3,1,3,2,2,1,2,3,2,3,2,3,2,2,2,3,2,3,3,1,3,3,3,2,1,2,4,3,4,2,4,4,2,4,4,4,4,4,4,3,4,5,5,4,4,8,3,4,4,4,4,5,3,4,3,4,3,3,3,3,20,3,4,4,4,65c0f747-836c-7665-ba4f-69b46301b148,3,2,3,4,4,86,29,7,58,77.5,59,36,6,6,15,72,3,3,3,3,3,3,65,2,3,3,35,3.25,1.25,2.25,2.5,1.75,2.25,2,3,2,1.75,2.25,3,2.5,3.25,2.5,142,2.916666667,2.229166667,1,0,0,1,2,1.857142857
2/06/2024 1:03,2/06/2024 1:30,0,100,1619,1,2/06/2024 1:30,44.4969,-92.8634,anonymous,EN,0.600000024,1,63,Man,White,2,Us army,2,60,7,2,4,6,3,4,3,4,10,2,500,1,24,2,6,1,15,1,10,2,2,100,100,60,40,100,1,1,1,1,50,80,100,60,50,60,90,90,60,70,100,100,4,4,3,5,5,4,4,4,5,3,4,4,4,5,4,3,4,2,2,2,3,3,4,3,2,3,4,2,2,3,2,4,2,2,2,1,2,2,4,1,2,1,4,4,3,2,2,2,3,2,1,2,2,1,2,2,2,4,4,3,2,3,4,2,2,2,2,2,4,1,2,4,2,3,2,2,4,2,2,1,2,1,2,4,2,1,2,1,4,2,2,2,2,4,2,4,5,4,4,5,2,2,2,2,3,5,4,4,5,5,8,4,4,4,4,4,3,5,1,2,2,4,2,2,4,20,4,4,4,4,65c0f849-abf8-64a8-f477-e2a740468f24,2,2,1,4,4,80,26,4,62,75.83333333,56,25,6,6,16,105,2,4,3,3,3,2,52,5,3,4,32,1.5,1.75,2,4.25,1.5,1.75,2.25,3.25,3.75,2.5,2,2.75,2.5,2.75,1.75,145,2.666666667,2.354166667,0,0,1, ,0,1.571428571
2/08/2024 6:47,2/08/2024 7:09,0,100,1310,1,2/08/2024 7:09,39.7979,-75.5317,anonymous,EN,1,1,77,woman,white,4,education,7,49,7,4,4,4,5,4,5,4,0.1,2,100,2,24,2,9,2,15,1,10,2,2,90,80,80,60,70,3,3,2,3,50,70,70,70,60,20,80,80,90,90,80,80,2,2,3,4,3,3,4,4,3,4,4,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,3,3,2,3,3,3,2,3,3,4,3,3,3,4,4,3,3,2,2,2,2,3,3,3,4,3,3,3,3,3,3,3,2,4,3,2,3,3,3,3,1,4,3,4,3,3,3,2,3,2,2,3,3,3,3,2,5,5,5,5,5,4,3,3,2,3,5,5,5,5,5,8,4,3,3,4,4,3,3,4,4,4,4,4,1,3,20,2,2,2,5,65c3ebf8-1647-aed2-dd09-f8c5af9369bd,2,3,3,6,3,76,30,11,50,70,65,34,8,4,13,244,2,3,3,3,3,3,67,2,3,2,38,3.25,3,3.5,2.75,3,3,2,2.5,2.5,2.25,2.75,3,3,3.5,2.25,169,3.166666667,2.729166667,0,0,1, ,0,1.857142857
2/06/2024 1:01,2/06/2024 1:24,0,100,1374,1,2/06/2024 1:24,29.65,-95.1485,anonymous,EN,1,1,44,Male,White,2,General,4,51,7,5,4,5,5,6,5,4,10,2,100,2,24,2,9,2,15,1,10,2,2,80,90,70,80,80,4,4,2,3,60,90,90,20,60,50,30,30,60,50,60,70,4,3,2,4,4,4,4,3,4,4,2,4,4,4,4,4,2,4,2,4,3,2,4,2,4,2,4,4,4,4,4,2,4,4,4,4,3,4,4,2,4,2,2,4,2,3,2,1,2,2,4,2,4,3,2,3,2,4,4,2,3,4,1,2,4,4,1,4,2,2,2,1,4,4,2,2,2,2,2,4,4,3,3,3,2,4,1,2,4,2,4,2,1,2,4,5,4,2,3,4,2,2,3,2,2,3,5,5,4,4,8,4,3,4,4,4,2,4,2,2,2,3,5,2,2,20,3,5,4,6,65c0f7e7-c491-a932-ba65-817b65ca6b7a,2,2,2,3,2,80,34,13,54,55.83333333,50,25,8,4,12,83,4,4,4,4,4,4,79,3,2,2,21,4,2.25,3.75,3,2,3.25,1.5,2.5,4,2,3,2,1.25,2,3.5,160,1.75,2.895833333,0,0,1, ,0,1.857142857
2/06/2024 6:54,2/06/2024 7:07,0,100,816,1,2/06/2024 7:07,32.8008,-96.7884,anonymous,EN,0.899999976,1,40,Female,Hispanic,2,General education,6,72,7,6,5,4,5,6,5,6,10,2,100,2,24,2,9,2,15,1,10,2,2,90,30,80,80,90,4,4,4,4,50,50,90,80,90,100,80,80,80,80,80,70,4,4,2,4,4,4,4,2,2,4,4,3,4,4,4,4,2,4,2,5,4,1,5,2,4,4,5,5,5,4,5,2,5,4,4,5,3,4,2,3,4,1,3,5,1,2,2,1,4,2,5,3,4,4,2,4,1,2,4,2,2,5,4,4,4,4,2,4,2,2,2,2,2,2,1,4,3,2,3,5,5,3,4,4,2,4,1,4,3,2,2,4,3,4,3,6,6,3,5,5,3,3,3,4,3,5,5,5,5,5,8,4,4,2,4,4,4,2,4,4,2,3,4,2,3,20,2,2,2,5,65c14a9e-4884-d2f3-e25e-b4eb994a4680,2,4,4,6,3,74,37,16,53,77.5,66,36,7,5,13,231,4,4,5,4,2,4,86,2,1,4,35,4.75,2.75,4,2.5,2.25,3.5,1.25,3.25,3.5,1.5,2.5,2.5,2.5,3.75,3.5,176,2.916666667,2.9375,0,0,1,1,0,1.857142857
2/08/2024 9:46,2/08/2024 10:19,0,100,1941,1,2/08/2024 10:19,28.2137,-82.6809,anonymous,EN,0.899999976,1,66,Female,white,2,general studies.,5,100,7,4,4,5,4,3,3,4,0.1,2,100 minutes,2,24,2,9,2,15,1,10,2,2,100,100,10,10,100,3,3,2,3,10,50,100,100,90,100,100,100,90,90,100,100,3,4,1,4,2,3,3,2,3,4,1,2,3,4,4,2,4,3,4,3,3,4,4,2,4,5,4,2,3,4,3,4,4,2,2,3,2,4,2,3,4,1,2,3,1,1,1,3,3,2,4,2,4,4,1,4,1,3,2,2,2,4,3,5,2,3,3,2,2,1,2,2,3,2,1,4,3,2,3,1,3,2,4,3,2,4,1,3,3,1,3,4,4,2,1,4,5,4,5,5,5,5,4,5,3,5,5,5,5,4,8,2,5,2,5,4,4,3,4,4,4,1,3,3,3,20,2,4,4,5,65c415b5-575b-4401-c039-62f62082c179,4,4,3,4,3,64,27,11,43,85.83333333,69,41,4,6,13,273,2,2,2,4,1,2,56,2,2,3,35,3.25,2.25,3.5,2.25,1.75,3.5,1.25,2.75,2.5,1.25,2.5,2.5,3,3.25,1.5,148,2.916666667,2.354166667,1,0,0,1,2,1.857142857
2/08/2024 11:04,2/08/2024 11:28,0,100,1453,1,2/08/2024 11:28,32.7889,-96.8021,anonymous,EN,1,1,73,Male,White,2,Architecectural design,3,96,7,5,4,4,4,5,4,4,10,2,20,1,24,2,9,2,15,1,10,2,2,80,100,60,50,60,3,2,3,3,10,100,100,80,20,80,60,80,70,60,90,100,2,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4,2,4,3,4,4,2,4,3,3,2,4,4,4,4,4,2,4,4,4,3,2,2,4,4,4,2,4,4,2,2,3,3,2,2,3,3,2,3,2,4,2,4,4,3,2,4,2,3,2,3,3,2,5,2,2,2,2,4,3,3,3,2,2,2,3,3,2,4,2,2,2,2,4,2,2,2,2,3,2,5,4,5,4,5,3,2,2,5,3,5,5,5,4,6,8,4,3,4,4,3,3,4,3,2,2,4,4,2,3,20,4,3,5,5,65c42809-540a-e9e3-a41f-116bc144aa87,2,2,2,5,3,70,30,11,52,70.83333333,63,26,8,5,17,307,4,3,4,3,4,4,77,3,2,4,29,3,2.75,2,4,2.5,3,2,3.5,4,2.5,2.25,2.5,2.25,2.5,2,163,2.416666667,2.791666667,1,0,0,1,2,1.714285714
2/08/2024 9:41,2/08/2024 10:16,0,100,2088,1,2/08/2024 10:16,42.3975,-83.3733,anonymous,EN,0.600000024,1,69,Female,White,4,Business,9,23,7,3,4,4,3,2,3,4,10,2,5,3,24,2,9,2,15,1,10,2,2,80,80,30,10,20,3,1,3,2,90,40,80,20,40,20,30,30,60,50,20,20,2,2,1,3,2,1,2,1,2,1,2,1,2,2,2,3,2,4,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,2,1,4,1,2,2,3,3,2,2,4,2,5,1,1,3,2,4,3,2,1,4,3,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,2,2,5,4,4,2,2,2,2,4,2,2,2,2,3,2,2,4,4,4,1,4,4,5,2,3,1,1,1,1,2,3,2,3,5,5,8,2,4,1,4,4,3,4,3,4,4,3,2,3,5,20,4,4,5,7,65c414c5-ea4c-0a8a-be16-82bcca55ae83,4,5,2,4,1,44,23,9,26,41.66666667,42,37,5,8,14,271,4,2,2,4,2,2,70,2,4,4,48,1.75,2.25,1.75,3.5,2,2,1.75,3.25,2.75,2,2,4.25,3.5,4.25,1.5,154,4,2.208333333,0,1,0,0,1,2
2/08/2024 11:30,2/08/2024 12:00,0,100,1789,1,2/08/2024 12:00,40.0536,-83.0115,anonymous,EN,0.899999976,1,77,male,white,4,Marketing/sale management.,8,81,7,4,4,4,5,3,4,3,10,2,5 minutes,3,24 days,2,one and a half day,1,15,1,10,2,2,100,100,100,30,70,1,3,1,2,50,70,100,50,40,100,100,70,100,100,100,100,1,1,1,4,4,3,4,2,4,4,3,2,2,2,2,5,2,5,2,4,4,2,5,3,4,2,4,4,5,5,4,2,5,4,5,3,1,2,2,2,4,1,1,2,1,1,4,1,3,1,4,1,2,4,1,1,1,1,2,2,1,4,1,4,1,3,1,3,4,1,1,1,4,2,1,3,4,1,2,1,4,3,4,3,1,4,1,4,2,2,3,3,4,4,1,5,5,5,6,6,3,1,1,3,1,6,5,5,5,5,8,1,5,1,5,5,5,1,5,4,5,3,5,3,2,20,3,5,2,7,65c42dfa-1904-2c62-9dd0-0bc2f504938f,5,5,5,3,1,80,27,7,39,81.66666667,62,49,8,5,9,326,4,4,4,3,4,4,86,2,2,2,33,3.5,1.5,2.75,2.75,1.25,2.5,1,2,2,1.5,2,3.25,1.75,3.25,1,128,2.75,1.979166667,1,0,0,1,2,1.857142857
2/08/2024 12:38,2/08/2024 13:03,0,100,1472,1,2/08/2024 13:03,37.1362,-80.4125,anonymous,EN,0.600000024,1,44,Female,white,3,Real estate / construction,7,53,7,4,4,4,4,4,5,4,10,2,5,3,243,2,9,2,151010,1,10,2,2,50,80,80,90,90,3,3,3,4,30,80,80,90,90,90,90,90,80,90,100,80,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,2,4,4,2,5,2,5,2,4,4,4,4,4,4,5,5,5,4,2,3,3,3,4,2,2,3,2,2,3,2,4,3,4,2,3,3,1,4,2,4,2,2,3,3,3,5,4,4,3,3,4,2,3,2,3,3,2,2,3,3,3,3,4,3,3,3,2,4,3,2,2,2,3,3,3,4,3,4,4,5,5,4,3,2,2,1,2,3,3,4,4,5,8,2,2,3,4,4,4,3,3,3,4,4,5,2,2,20,4,6,5,6,65c43e2d-611d-cc42-8c28-b2f34ddd7bc0,4,3,3,2,2,78,29,13,62,82.5,51,34,9,4,13,348,2,4,4,4,4,2,81,3,3,3,39,4,2.5,3,3.25,2,3.75,2.25,2.75,2.5,2,2.5,3,2.75,4,3.25,174,3.25,2.8125,0,0,1, ,0,2
